date,product,time,item_sold,total_product_available,new_arrival
2024-08-05,Microwave Popcorn,10:00:00,0,0,0
2024-08-05,Notebook,20:00:00,40,278,0
2024-08-05,Ballpoint Pens,17:00:00,18,170,0
2024-08-05,Sticky Notes,19:00:00,0,0,0
2024-08-05,Gift Wrap,13:00:00,0,0,0
2024-08-05,Hand Sanitizer,13:00:00,0,0,0
2024-08-06,Basmati Rice,20:00:00,0,0,0
2024-08-06,Whole Wheat Flour,19:00:00,14,308,0
2024-08-06,Granulated Sugar,14:00:00,0,0,0
2024-08-06,Iodized Salt,13:00:00,0,0,0
2024-08-06,Sunflower Cooking Oil,20:00:00,0,0,0
2024-08-06,Instant Noodles,11:00:00,0,0,0
2024-08-06,Breakfast Cereal,12:00:00,0,0,0
2024-08-06,Peanut Butter,09:00:00,29,105,0
2024-08-06,Green Tea,19:00:00,0,0,0
2024-08-06,Instant Coffee,14:00:00,20,414,0
2024-08-06,Whole Milk,13:00:00,0,0,0
2024-08-06,Orange Juice,14:00:00,0,0,0
2024-08-06,Coca-Cola (Can),18:00:00,0,0,0
2024-08-06,Bottled Water (1L),19:00:00,0,0,0
2024-08-06,Flavored Yogurt,17:00:00,0,0,0
2024-08-06,Toothpaste,09:00:00,0,0,0
2024-08-06,Shampoo,09:00:00,18,289,0
2024-08-06,Bar Soap,13:00:00,0,0,0
2024-08-06,Body Lotion,19:00:00,0,0,0
2024-08-06,Shaving Cream,13:00:00,0,0,0
2024-08-06,Laundry Detergent,19:00:00,48,209,0
2024-08-06,Toilet Paper (Rolls),11:00:00,13,21,0
2024-08-06,Dishwashing Liquid,09:00:00,53,0,0
2024-08-06,Garbage Bags,11:00:00,0,0,0
2024-08-06,Air Freshener,17:00:00,0,0,0
2024-08-06,Diapers (Pack of 20),16:00:00,43,254,0
2024-08-06,Baby Wipes,11:00:00,0,0,0
2024-08-06,Baby Powder,20:00:00,47,153,0
2024-08-06,Baby Cereal,15:00:00,0,0,0
2024-08-06,Formula Milk,17:00:00,55,29,0
2024-08-06,Men's T-shirt,14:00:00,0,0,0
2024-08-06,Women's Jeans,20:00:00,0,0,0
2024-08-06,Kids' Shorts,17:00:00,0,0,0
2024-08-06,Socks (Pack of 3),18:00:00,0,0,0
2024-08-06,Cotton Towels,12:00:00,0,0,0
2024-08-06,AA Batteries (Pack),13:00:00,0,0,0
2024-08-06,USB Charging Cable,20:00:00,0,0,0
2024-08-06,LED Light Bulb,15:00:00,0,0,0
2024-08-06,Bluetooth Earphones,19:00:00,0,0,0
2024-08-06,Power Strip,14:00:00,48,339,0
2024-08-06,Chocolate Cookies,13:00:00,27,130,0
2024-08-06,Salted Chips,20:00:00,36,30,0
2024-08-06,Trail Mix,09:00:00,0,0,0
2024-08-06,Protein Bars,15:00:00,20,340,0
2024-08-06,Microwave Popcorn,17:00:00,0,0,0
2024-08-06,Notebook,17:00:00,40,238,0
2024-08-06,Ballpoint Pens,17:00:00,17,153,0
2024-08-06,Sticky Notes,10:00:00,0,0,0
2024-08-06,Gift Wrap,17:00:00,0,0,0
2024-08-06,Hand Sanitizer,14:00:00,0,0,0
2024-08-07,Basmati Rice,18:00:00,0,0,0
2024-08-07,Whole Wheat Flour,10:00:00,16,292,0
2024-08-07,Granulated Sugar,11:00:00,0,0,0
2024-08-07,Iodized Salt,18:00:00,0,0,0
2024-08-07,Sunflower Cooking Oil,16:00:00,0,0,0
2024-08-07,Instant Noodles,10:00:00,0,0,0
2024-08-07,Breakfast Cereal,18:00:00,0,0,0
2024-08-07,Peanut Butter,18:00:00,32,73,0
2024-08-07,Green Tea,17:00:00,0,0,0
2024-08-07,Instant Coffee,12:00:00,17,397,0
2024-08-07,Whole Milk,15:00:00,0,0,0
2024-08-07,Orange Juice,17:00:00,0,0,0
2024-08-07,Coca-Cola (Can),10:00:00,0,0,0
2024-08-07,Bottled Water (1L),15:00:00,0,0,0
2024-08-07,Flavored Yogurt,15:00:00,0,0,0
2024-08-07,Toothpaste,15:00:00,0,0,0
2024-08-07,Shampoo,20:00:00,22,267,0
2024-08-07,Bar Soap,16:00:00,0,0,0
2024-08-07,Body Lotion,11:00:00,0,0,0
2024-08-07,Shaving Cream,16:00:00,0,0,0
2024-08-07,Laundry Detergent,15:00:00,49,160,0
2024-08-07,Toilet Paper (Rolls),15:00:00,12,9,0
2024-08-07,Dishwashing Liquid,13:00:00,0,0,0
2024-08-07,Garbage Bags,14:00:00,0,0,0
2024-08-07,Air Freshener,12:00:00,0,0,0
2024-08-07,Diapers (Pack of 20),10:00:00,46,208,0
2024-08-07,Baby Wipes,17:00:00,0,0,0
2024-08-07,Baby Powder,17:00:00,49,104,0
2024-08-07,Baby Cereal,12:00:00,0,0,0
2024-08-07,Formula Milk,09:00:00,29,0,0
2024-08-07,Men's T-shirt,13:00:00,0,0,0
2024-08-07,Women's Jeans,13:00:00,0,0,0
2024-08-07,Kids' Shorts,18:00:00,0,0,0
2024-08-07,Socks (Pack of 3),13:00:00,0,0,0
2024-08-07,Cotton Towels,16:00:00,0,0,0
2024-08-07,AA Batteries (Pack),12:00:00,0,0,0
2024-08-07,USB Charging Cable,14:00:00,0,0,0
2024-08-07,LED Light Bulb,09:00:00,0,0,0
2024-08-07,Bluetooth Earphones,17:00:00,0,0,0
2024-08-07,Power Strip,16:00:00,45,294,0
2024-08-07,Chocolate Cookies,10:00:00,21,109,0
2024-08-07,Salted Chips,20:00:00,30,0,0
2024-08-07,Trail Mix,15:00:00,0,0,0
2024-08-07,Protein Bars,10:00:00,15,325,0
2024-08-07,Microwave Popcorn,14:00:00,0,0,0
2024-08-07,Notebook,13:00:00,44,194,0
2024-08-07,Ballpoint Pens,18:00:00,19,134,0
2024-08-07,Sticky Notes,13:00:00,0,0,0
2024-08-07,Gift Wrap,18:00:00,0,0,0
2024-08-07,Hand Sanitizer,10:00:00,0,0,0
2024-08-08,Basmati Rice,09:00:00,0,0,0
2024-08-08,Whole Wheat Flour,12:00:00,10,282,0
2024-08-08,Granulated Sugar,20:00:00,0,0,0
2024-08-08,Iodized Salt,12:00:00,0,0,0
2024-08-08,Sunflower Cooking Oil,20:00:00,0,0,0
2024-08-08,Instant Noodles,20:00:00,0,0,0
2024-08-08,Breakfast Cereal,15:00:00,0,0,0
2024-08-08,Peanut Butter,10:00:00,27,46,0
2024-08-08,Green Tea,10:00:00,0,0,0
2024-08-08,Instant Coffee,11:00:00,22,375,0
2024-08-08,Whole Milk,17:00:00,0,0,0
2024-08-08,Orange Juice,10:00:00,0,0,0
2024-08-08,Coca-Cola (Can),12:00:00,0,0,0
2024-08-08,Bottled Water (1L),19:00:00,0,0,0
2024-08-08,Flavored Yogurt,13:00:00,0,0,0
2024-08-08,Toothpaste,11:00:00,0,0,0
2024-08-08,Shampoo,17:00:00,21,246,0
2024-08-08,Bar Soap,12:00:00,0,0,0
2024-08-08,Body Lotion,09:00:00,0,0,0
2024-08-08,Shaving Cream,12:00:00,0,0,0
2024-08-08,Laundry Detergent,14:00:00,49,111,0
2024-08-08,Toilet Paper (Rolls),09:00:00,9,0,0
2024-08-08,Dishwashing Liquid,17:00:00,0,0,0
2024-08-08,Garbage Bags,09:00:00,0,0,0
2024-08-08,Air Freshener,20:00:00,0,0,0
2024-08-08,Diapers (Pack of 20),16:00:00,44,164,0
2024-08-08,Baby Wipes,16:00:00,0,0,0
2024-08-08,Baby Powder,14:00:00,51,53,0
2024-08-08,Baby Cereal,09:00:00,0,0,0
2024-08-08,Formula Milk,14:00:00,0,0,0
2024-08-08,Men's T-shirt,11:00:00,0,0,0
2024-08-08,Women's Jeans,09:00:00,0,0,0
2024-08-08,Kids' Shorts,10:00:00,0,0,0
2024-08-08,Socks (Pack of 3),20:00:00,0,0,0
2024-08-08,Cotton Towels,12:00:00,0,0,0
2024-08-08,AA Batteries (Pack),09:00:00,0,0,0
2024-08-08,USB Charging Cable,10:00:00,0,0,0
2024-08-08,LED Light Bulb,09:00:00,0,0,0
2024-08-08,Bluetooth Earphones,16:00:00,0,0,0
2024-08-08,Power Strip,11:00:00,43,251,0
2024-08-08,Chocolate Cookies,12:00:00,19,90,0
2024-08-08,Salted Chips,12:00:00,0,0,0
2024-08-08,Trail Mix,14:00:00,0,0,0
2024-08-08,Protein Bars,20:00:00,16,309,0
2024-08-08,Microwave Popcorn,18:00:00,0,0,0
2024-08-08,Notebook,11:00:00,40,154,0
2024-08-08,Ballpoint Pens,17:00:00,15,119,0
2024-08-08,Sticky Notes,16:00:00,0,0,0
2024-08-08,Gift Wrap,12:00:00,0,0,0
2024-08-08,Hand Sanitizer,15:00:00,0,0,0
2024-08-09,Basmati Rice,11:00:00,0,0,0
2024-08-09,Whole Wheat Flour,18:00:00,13,269,0
2024-08-09,Granulated Sugar,12:00:00,0,0,0
2024-08-09,Iodized Salt,19:00:00,0,0,0
2024-08-09,Sunflower Cooking Oil,18:00:00,0,0,0
2024-08-09,Instant Noodles,18:00:00,0,0,0
2024-08-09,Breakfast Cereal,09:00:00,0,0,0
2024-08-09,Peanut Butter,19:00:00,32,14,0
2024-08-09,Green Tea,09:00:00,0,0,0
2024-08-09,Instant Coffee,09:00:00,18,357,0
2024-08-09,Whole Milk,13:00:00,0,0,0
2024-08-09,Orange Juice,15:00:00,0,0,0
2024-08-09,Coca-Cola (Can),09:00:00,0,0,0
2024-08-09,Bottled Water (1L),13:00:00,0,0,0
2024-08-09,Flavored Yogurt,20:00:00,0,0,0
2024-08-09,Toothpaste,17:00:00,0,0,0
2024-08-09,Shampoo,20:00:00,18,228,0
2024-08-09,Bar Soap,12:00:00,0,0,0
2024-08-09,Body Lotion,16:00:00,0,0,0
2024-08-09,Shaving Cream,14:00:00,0,0,0
2024-08-09,Laundry Detergent,09:00:00,46,65,0
2024-08-09,Toilet Paper (Rolls),10:00:00,0,0,0
2024-08-09,Dishwashing Liquid,16:00:00,0,0,0
2024-08-09,Garbage Bags,09:00:00,0,0,0
2024-08-09,Air Freshener,19:00:00,0,0,0
2024-08-09,Diapers (Pack of 20),14:00:00,40,124,0
2024-08-09,Baby Wipes,17:00:00,0,0,0
2024-08-09,Baby Powder,18:00:00,47,6,0
2024-08-09,Baby Cereal,17:00:00,0,0,0
2024-08-09,Formula Milk,19:00:00,0,0,0
2024-08-09,Men's T-shirt,14:00:00,0,0,0
2024-08-09,Women's Jeans,15:00:00,0,0,0
2024-08-09,Kids' Shorts,13:00:00,0,0,0
2024-08-09,Socks (Pack of 3),18:00:00,0,0,0
2024-08-09,Cotton Towels,17:00:00,0,0,0
2024-08-09,AA Batteries (Pack),15:00:00,0,0,0
2024-08-09,USB Charging Cable,18:00:00,0,0,0
2024-08-09,LED Light Bulb,17:00:00,0,0,0
2024-08-09,Bluetooth Earphones,11:00:00,0,0,0
2024-08-09,Power Strip,11:00:00,50,201,0
2024-08-09,Chocolate Cookies,17:00:00,26,64,0
2024-08-09,Salted Chips,18:00:00,0,0,0
2024-08-09,Trail Mix,14:00:00,0,0,0
2024-08-09,Protein Bars,14:00:00,16,293,0
2024-08-09,Microwave Popcorn,20:00:00,0,0,0
2024-08-09,Notebook,15:00:00,44,110,0
2024-08-09,Ballpoint Pens,11:00:00,14,105,0
2024-08-09,Sticky Notes,13:00:00,0,0,0
2024-08-09,Gift Wrap,10:00:00,0,0,0
2024-08-09,Hand Sanitizer,20:00:00,0,0,0
2024-08-10,Basmati Rice,18:00:00,0,0,0
2024-08-10,Whole Wheat Flour,18:00:00,14,255,0
2024-08-10,Granulated Sugar,20:00:00,0,0,0
2024-08-10,Iodized Salt,17:00:00,0,0,0
2024-08-10,Sunflower Cooking Oil,19:00:00,0,0,0
2024-08-10,Instant Noodles,10:00:00,0,0,0
2024-08-10,Breakfast Cereal,09:00:00,0,0,0
2024-08-10,Peanut Butter,14:00:00,14,0,0
2024-08-10,Green Tea,20:00:00,0,0,0
2024-08-10,Instant Coffee,13:00:00,22,335,0
2024-08-10,Whole Milk,09:00:00,0,0,0
2024-08-10,Orange Juice,11:00:00,0,0,0
2024-08-10,Coca-Cola (Can),12:00:00,0,0,0
2024-08-10,Bottled Water (1L),13:00:00,0,0,0
2024-08-10,Flavored Yogurt,09:00:00,0,0,0
2024-08-10,Toothpaste,09:00:00,0,0,0
2024-08-10,Shampoo,10:00:00,25,203,0
2024-08-10,Bar Soap,09:00:00,0,0,0
2024-08-10,Body Lotion,10:00:00,0,0,0
2024-08-10,Shaving Cream,20:00:00,0,0,0
2024-08-10,Laundry Detergent,11:00:00,56,9,0
2024-08-10,Toilet Paper (Rolls),20:00:00,0,0,0
2024-08-10,Dishwashing Liquid,12:00:00,0,0,0
2024-08-10,Garbage Bags,09:00:00,0,0,0
2024-08-10,Air Freshener,18:00:00,0,0,0
2024-08-10,Diapers (Pack of 20),11:00:00,50,74,0
2024-08-10,Baby Wipes,16:00:00,0,0,0
2024-08-10,Baby Powder,09:00:00,6,0,0
2024-08-10,Baby Cereal,11:00:00,0,0,0
2024-08-10,Formula Milk,09:00:00,0,0,0
2024-08-10,Men's T-shirt,11:00:00,0,0,0
2024-08-10,Women's Jeans,14:00:00,0,0,0
2024-08-10,Kids' Shorts,10:00:00,0,0,0
2024-08-10,Socks (Pack of 3),09:00:00,0,0,0
2024-08-10,Cotton Towels,13:00:00,0,0,0
2024-08-10,AA Batteries (Pack),12:00:00,0,0,0
2024-08-10,USB Charging Cable,15:00:00,0,0,0
2024-08-10,LED Light Bulb,11:00:00,0,0,0
2024-08-10,Bluetooth Earphones,12:00:00,0,0,0
2024-08-10,Power Strip,20:00:00,57,144,0
2024-08-10,Chocolate Cookies,14:00:00,25,39,0
2024-08-10,Salted Chips,17:00:00,0,0,0
2024-08-10,Trail Mix,09:00:00,0,0,0
2024-08-10,Protein Bars,16:00:00,16,277,0
2024-08-10,Microwave Popcorn,18:00:00,0,0,0
2024-08-10,Notebook,12:00:00,49,61,0
2024-08-10,Ballpoint Pens,15:00:00,18,87,0
2024-08-10,Sticky Notes,15:00:00,0,0,0
2024-08-10,Gift Wrap,15:00:00,0,0,0
2024-08-10,Hand Sanitizer,09:00:00,0,0,0
2024-08-11,Basmati Rice,19:00:00,0,0,0
2024-08-11,Whole Wheat Flour,13:00:00,14,241,0
2024-08-11,Granulated Sugar,14:00:00,0,0,0
2024-08-11,Iodized Salt,19:00:00,0,0,0
2024-08-11,Sunflower Cooking Oil,12:00:00,0,0,0
2024-08-11,Instant Noodles,10:00:00,0,0,0
2024-08-11,Breakfast Cereal,10:00:00,0,0,0
2024-08-11,Peanut Butter,10:00:00,0,0,0
2024-08-11,Green Tea,15:00:00,0,0,0
2024-08-11,Instant Coffee,14:00:00,19,316,0
2024-08-11,Whole Milk,13:00:00,0,0,0
2024-08-11,Orange Juice,09:00:00,0,0,0
2024-08-11,Coca-Cola (Can),11:00:00,0,0,0
2024-08-11,Bottled Water (1L),19:00:00,0,0,0
2024-08-11,Flavored Yogurt,19:00:00,0,0,0
2024-08-11,Toothpaste,13:00:00,0,0,0
2024-08-11,Shampoo,18:00:00,23,180,0
2024-08-11,Bar Soap,11:00:00,0,0,0
2024-08-11,Body Lotion,10:00:00,0,0,0
2024-08-11,Shaving Cream,12:00:00,0,0,0
2024-08-11,Laundry Detergent,15:00:00,9,0,0
2024-08-11,Toilet Paper (Rolls),14:00:00,0,0,0
2024-08-11,Dishwashing Liquid,20:00:00,0,0,0
2024-08-11,Garbage Bags,15:00:00,0,0,0
2024-08-11,Air Freshener,12:00:00,0,0,0
2024-08-11,Diapers (Pack of 20),17:00:00,52,22,0
2024-08-11,Baby Wipes,17:00:00,0,0,0
2024-08-11,Baby Powder,10:00:00,0,0,0
2024-08-11,Baby Cereal,11:00:00,0,0,0
2024-08-11,Formula Milk,12:00:00,0,0,0
2024-08-11,Men's T-shirt,20:00:00,0,0,0
2024-08-11,Women's Jeans,09:00:00,0,0,0
2024-08-11,Kids' Shorts,16:00:00,0,0,0
2024-08-11,Socks (Pack of 3),14:00:00,0,0,0
2024-08-11,Cotton Towels,10:00:00,0,0,0
2024-08-11,AA Batteries (Pack),12:00:00,0,0,0
2024-08-11,USB Charging Cable,13:00:00,0,0,0
2024-08-11,LED Light Bulb,14:00:00,0,0,0
2024-08-11,Bluetooth Earphones,14:00:00,0,0,0
2024-08-11,Power Strip,14:00:00,56,88,0
2024-08-11,Chocolate Cookies,11:00:00,26,13,0
2024-08-11,Salted Chips,11:00:00,0,0,0
2024-08-11,Trail Mix,15:00:00,0,0,0
2024-08-11,Protein Bars,20:00:00,20,257,0
2024-08-11,Microwave Popcorn,09:00:00,0,0,0
2024-08-11,Notebook,15:00:00,49,12,0
2024-08-11,Ballpoint Pens,14:00:00,20,67,0
2024-08-11,Sticky Notes,12:00:00,0,0,0
2024-08-11,Gift Wrap,10:00:00,0,0,0
2024-08-11,Hand Sanitizer,18:00:00,0,0,0
2024-08-12,Basmati Rice,10:00:00,0,0,0
2024-08-12,Whole Wheat Flour,12:00:00,13,228,0
2024-08-12,Granulated Sugar,16:00:00,0,0,0
2024-08-12,Iodized Salt,18:00:00,0,0,0
2024-08-12,Sunflower Cooking Oil,20:00:00,0,0,0
2024-08-12,Instant Noodles,12:00:00,0,0,0
2024-08-12,Breakfast Cereal,13:00:00,0,0,0
2024-08-12,Peanut Butter,12:00:00,0,0,0
2024-08-12,Green Tea,19:00:00,0,0,0
2024-08-12,Instant Coffee,18:00:00,21,295,0
2024-08-12,Whole Milk,11:00:00,0,0,0
2024-08-12,Orange Juice,09:00:00,0,0,0
2024-08-12,Coca-Cola (Can),20:00:00,0,0,0
2024-08-12,Bottled Water (1L),20:00:00,0,0,0
2024-08-12,Flavored Yogurt,18:00:00,0,0,0
2024-08-12,Toothpaste,17:00:00,0,0,0
2024-08-12,Shampoo,11:00:00,24,156,0
2024-08-12,Bar Soap,12:00:00,0,0,0
2024-08-12,Body Lotion,09:00:00,0,0,0
2024-08-12,Shaving Cream,17:00:00,0,0,0
2024-08-12,Laundry Detergent,16:00:00,0,0,0
2024-08-12,Toilet Paper (Rolls),19:00:00,0,0,0
2024-08-12,Dishwashing Liquid,18:00:00,0,0,0
2024-08-12,Garbage Bags,16:00:00,0,0,0
2024-08-12,Air Freshener,10:00:00,0,0,0
2024-08-12,Diapers (Pack of 20),13:00:00,22,0,0
2024-08-12,Baby Wipes,14:00:00,0,0,0
2024-08-12,Baby Powder,14:00:00,0,0,0
2024-08-12,Baby Cereal,10:00:00,0,0,0
2024-08-12,Formula Milk,19:00:00,0,0,0
2024-08-12,Men's T-shirt,10:00:00,0,0,0
2024-08-12,Women's Jeans,13:00:00,0,0,0
2024-08-12,Kids' Shorts,12:00:00,0,0,0
2024-08-12,Socks (Pack of 3),19:00:00,0,0,0
2024-08-12,Cotton Towels,12:00:00,0,0,0
2024-08-12,AA Batteries (Pack),20:00:00,0,0,0
2024-08-12,USB Charging Cable,19:00:00,0,0,0
2024-08-12,LED Light Bulb,11:00:00,0,0,0
2024-08-12,Bluetooth Earphones,12:00:00,0,0,0
2024-08-12,Power Strip,11:00:00,44,44,0
2024-08-12,Chocolate Cookies,16:00:00,13,0,0
2024-08-12,Salted Chips,19:00:00,0,0,0
2024-08-12,Trail Mix,14:00:00,0,0,0
2024-08-12,Protein Bars,19:00:00,13,244,0
2024-08-12,Microwave Popcorn,16:00:00,0,0,0
2024-08-12,Notebook,17:00:00,12,0,0
2024-08-12,Ballpoint Pens,17:00:00,16,51,0
2024-08-12,Sticky Notes,17:00:00,0,0,0
2024-08-12,Gift Wrap,19:00:00,0,0,0
2024-08-12,Hand Sanitizer,16:00:00,0,0,0
2024-08-13,Basmati Rice,18:00:00,0,0,0
2024-08-13,Whole Wheat Flour,20:00:00,10,218,0
2024-08-13,Granulated Sugar,09:00:00,0,0,0
2024-08-13,Iodized Salt,16:00:00,0,0,0
2024-08-13,Sunflower Cooking Oil,15:00:00,0,0,0
2024-08-13,Instant Noodles,13:00:00,0,0,0
2024-08-13,Breakfast Cereal,10:00:00,0,0,0
2024-08-13,Peanut Butter,20:00:00,0,0,0
2024-08-13,Green Tea,15:00:00,0,0,0
2024-08-13,Instant Coffee,10:00:00,20,275,0
2024-08-13,Whole Milk,11:00:00,0,0,0
2024-08-13,Orange Juice,15:00:00,0,0,0
2024-08-13,Coca-Cola (Can),16:00:00,0,0,0
2024-08-13,Bottled Water (1L),18:00:00,0,0,0
2024-08-13,Flavored Yogurt,18:00:00,0,0,0
2024-08-13,Toothpaste,16:00:00,0,0,0
2024-08-13,Shampoo,15:00:00,18,138,0
2024-08-13,Bar Soap,13:00:00,0,0,0
2024-08-13,Body Lotion,14:00:00,0,0,0
2024-08-13,Shaving Cream,09:00:00,0,0,0
2024-08-13,Laundry Detergent,19:00:00,0,0,0
2024-08-13,Toilet Paper (Rolls),17:00:00,0,0,0
2024-08-13,Dishwashing Liquid,15:00:00,0,0,0
2024-08-13,Garbage Bags,14:00:00,0,0,0
2024-08-13,Air Freshener,12:00:00,0,0,0
2024-08-13,Diapers (Pack of 20),19:00:00,0,0,0
2024-08-13,Baby Wipes,18:00:00,0,0,0
2024-08-13,Baby Powder,16:00:00,0,0,0
2024-08-13,Baby Cereal,10:00:00,0,0,0
2024-08-13,Formula Milk,19:00:00,0,0,0
2024-08-13,Men's T-shirt,14:00:00,0,0,0
2024-08-13,Women's Jeans,19:00:00,0,0,0
2024-08-13,Kids' Shorts,12:00:00,0,0,0
2024-08-13,Socks (Pack of 3),10:00:00,0,0,0
2024-08-13,Cotton Towels,19:00:00,0,0,0
2024-08-13,AA Batteries (Pack),11:00:00,0,0,0
2024-08-13,USB Charging Cable,17:00:00,0,0,0
2024-08-13,LED Light Bulb,17:00:00,0,0,0
2024-08-13,Bluetooth Earphones,11:00:00,0,0,0
2024-08-13,Power Strip,15:00:00,43,1,0
2024-08-13,Chocolate Cookies,12:00:00,0,0,0
2024-08-13,Salted Chips,15:00:00,0,0,0
2024-08-13,Trail Mix,18:00:00,0,0,0
2024-08-13,Protein Bars,20:00:00,17,227,0
2024-08-13,Microwave Popcorn,18:00:00,0,0,0
2024-08-13,Notebook,10:00:00,0,0,0
2024-08-13,Ballpoint Pens,13:00:00,13,38,0
2024-08-13,Sticky Notes,15:00:00,0,0,0
2024-08-13,Gift Wrap,17:00:00,0,0,0
2024-08-13,Hand Sanitizer,20:00:00,0,0,0
2024-08-14,Basmati Rice,09:00:00,0,0,0
2024-08-14,Whole Wheat Flour,20:00:00,14,204,0
2024-08-14,Granulated Sugar,16:00:00,0,0,0
2024-08-14,Iodized Salt,14:00:00,0,0,0
2024-08-14,Sunflower Cooking Oil,10:00:00,0,0,0
2024-08-14,Instant Noodles,14:00:00,0,0,0
2024-08-14,Breakfast Cereal,15:00:00,0,0,0
2024-08-14,Peanut Butter,14:00:00,0,0,0
2024-08-14,Green Tea,11:00:00,0,0,0
2024-08-14,Instant Coffee,12:00:00,17,258,0
2024-08-14,Whole Milk,10:00:00,0,0,0
2024-08-14,Orange Juice,10:00:00,0,0,0
2024-08-14,Coca-Cola (Can),14:00:00,0,0,0
2024-08-14,Bottled Water (1L),14:00:00,0,0,0
2024-08-14,Flavored Yogurt,17:00:00,0,0,0
2024-08-14,Toothpaste,18:00:00,0,0,0
2024-08-14,Shampoo,17:00:00,18,120,0
2024-08-14,Bar Soap,10:00:00,0,0,0
2024-08-14,Body Lotion,17:00:00,0,0,0
2024-08-14,Shaving Cream,18:00:00,0,0,0
2024-08-14,Laundry Detergent,15:00:00,0,0,0
2024-08-14,Toilet Paper (Rolls),11:00:00,0,0,0
2024-08-14,Dishwashing Liquid,14:00:00,0,0,0
2024-08-14,Garbage Bags,17:00:00,0,0,0
2024-08-14,Air Freshener,17:00:00,0,0,0
2024-08-14,Diapers (Pack of 20),18:00:00,0,0,0
2024-08-14,Baby Wipes,09:00:00,0,0,0
2024-08-14,Baby Powder,19:00:00,0,0,0
2024-08-14,Baby Cereal,18:00:00,0,0,0
2024-08-14,Formula Milk,16:00:00,0,0,0
2024-08-14,Men's T-shirt,10:00:00,0,0,0
2024-08-14,Women's Jeans,09:00:00,0,0,0
2024-08-14,Kids' Shorts,13:00:00,0,0,0
2024-08-14,Socks (Pack of 3),13:00:00,0,0,0
2024-08-14,Cotton Towels,16:00:00,0,0,0
2024-08-14,AA Batteries (Pack),16:00:00,0,0,0
2024-08-14,USB Charging Cable,19:00:00,0,0,0
2024-08-14,LED Light Bulb,13:00:00,0,0,0
2024-08-14,Bluetooth Earphones,14:00:00,0,0,0
2024-08-14,Power Strip,10:00:00,1,0,0
2024-08-14,Chocolate Cookies,16:00:00,0,0,0
2024-08-14,Salted Chips,17:00:00,0,0,0
2024-08-14,Trail Mix,19:00:00,0,0,0
2024-08-14,Protein Bars,16:00:00,15,212,0
2024-08-14,Microwave Popcorn,15:00:00,0,0,0
2024-08-14,Notebook,16:00:00,0,0,0
2024-08-14,Ballpoint Pens,10:00:00,20,18,0
2024-08-14,Sticky Notes,19:00:00,0,0,0
2024-08-14,Gift Wrap,14:00:00,0,0,0
2024-08-14,Hand Sanitizer,17:00:00,0,0,0
2024-08-15,Basmati Rice,16:00:00,0,0,0
2024-08-15,Whole Wheat Flour,10:00:00,11,193,0
2024-08-15,Granulated Sugar,14:00:00,0,0,0
2024-08-15,Iodized Salt,15:00:00,0,0,0
2024-08-15,Sunflower Cooking Oil,20:00:00,0,0,0
2024-08-15,Instant Noodles,12:00:00,0,0,0
2024-08-15,Breakfast Cereal,12:00:00,0,0,0
2024-08-15,Peanut Butter,12:00:00,0,0,0
2024-08-15,Green Tea,18:00:00,0,0,0
2024-08-15,Instant Coffee,12:00:00,19,239,0
2024-08-15,Whole Milk,10:00:00,0,0,0
2024-08-15,Orange Juice,15:00:00,0,0,0
2024-08-15,Coca-Cola (Can),17:00:00,0,0,0
2024-08-15,Bottled Water (1L),12:00:00,0,0,0
2024-08-15,Flavored Yogurt,19:00:00,0,0,0
2024-08-15,Toothpaste,09:00:00,0,0,0
2024-08-15,Shampoo,15:00:00,22,98,0
2024-08-15,Bar Soap,15:00:00,0,0,0
2024-08-15,Body Lotion,10:00:00,0,0,0
2024-08-15,Shaving Cream,19:00:00,0,0,0
2024-08-15,Laundry Detergent,12:00:00,0,0,0
2024-08-15,Toilet Paper (Rolls),11:00:00,0,0,0
2024-08-15,Dishwashing Liquid,09:00:00,0,0,0
2024-08-15,Garbage Bags,14:00:00,0,0,0
2024-08-15,Air Freshener,18:00:00,0,0,0
2024-08-15,Diapers (Pack of 20),11:00:00,0,0,0
2024-08-15,Baby Wipes,12:00:00,0,0,0
2024-08-15,Baby Powder,13:00:00,0,0,0
2024-08-15,Baby Cereal,13:00:00,0,0,0
2024-08-15,Formula Milk,10:00:00,0,0,0
2024-08-15,Men's T-shirt,10:00:00,0,0,0
2024-08-15,Women's Jeans,15:00:00,0,0,0
2024-08-15,Kids' Shorts,17:00:00,0,0,0
2024-08-15,Socks (Pack of 3),14:00:00,0,0,0
2024-08-15,Cotton Towels,11:00:00,0,0,0
2024-08-15,AA Batteries (Pack),17:00:00,0,0,0
2024-08-15,USB Charging Cable,15:00:00,0,0,0
2024-08-15,LED Light Bulb,19:00:00,0,0,0
2024-08-15,Bluetooth Earphones,18:00:00,0,0,0
2024-08-15,Power Strip,10:00:00,0,0,0
2024-08-15,Chocolate Cookies,20:00:00,0,0,0
2024-08-15,Salted Chips,14:00:00,0,0,0
2024-08-15,Trail Mix,10:00:00,0,0,0
2024-08-15,Protein Bars,17:00:00,17,195,0
2024-08-15,Microwave Popcorn,16:00:00,0,0,0
2024-08-15,Notebook,18:00:00,0,0,0
2024-08-15,Ballpoint Pens,16:00:00,16,2,0
2024-08-15,Sticky Notes,14:00:00,0,0,0
2024-08-15,Gift Wrap,11:00:00,0,0,0
