date,item_id,item_name,category,stock_sold,price,promo,item_replaced,new_item_added
2024-10-31,9,Tea,Beverage,52,39.43,1,0,0
2024-01-29,3,Salt,Grocery,35,31.82,1,0,0
2024-07-04,9,Tea,Beverage,35,38.37,0,0,0
2024-11-20,0,Rice,Grocery,55,28.7,1,0,0
2024-03-30,7,Soap,Personal Care,57,14.7,0,1,0
2024-09-26,8,Milk,Dairy,54,46.32,0,0,0
2024-04-13,9,Tea,Beverage,39,47.71,1,0,0
2024-09-27,7,Soap,Personal Care,20,42.09,0,0,0
2024-04-23,9,Tea,Beverage,53,55.06,1,0,0
2024-08-21,6,Shampoo,Personal Care,51,47.54,0,0,0
2024-07-30,4,Cooking Oil,Grocery,51,87.53,1,0,0
2024-07-27,4,Cooking Oil,Grocery,47,79.8,1,0,0
2024-03-30,3,Salt,Grocery,45,53.88,0,0,0
2024-02-04,8,Milk,Dairy,45,81.76,1,0,0
2024-11-25,4,Cooking Oil,Grocery,21,42.73,0,0,0
2024-04-20,2,Sugar,Grocery,54,21.23,0,0,0
2024-09-29,6,Shampoo,Personal Care,63,14.68,1,0,0
2024-10-11,3,Salt,Grocery,85,32.2,0,0,0
2024-10-22,3,Salt,Grocery,64,72.96,1,0,0
2024-09-21,5,Toothpaste,Personal Care,35,31.09,1,0,0
2024-06-28,5,Toothpaste,Personal Care,63,99.33,0,0,0
2024-07-01,4,Cooking Oil,Grocery,52,60.75,1,0,0
2024-01-11,5,Toothpaste,Personal Care,55,66.8,0,0,0
2024-11-20,2,Sugar,Grocery,23,95.36,0,0,0
2024-07-30,8,Milk,Dairy,37,58.46,0,0,0
2024-11-21,2,Sugar,Grocery,50,37.3,1,0,0
2024-11-18,1,Wheat Flour,Grocery,40,52.61,0,0,0
2024-03-11,7,Soap,Personal Care,29,54.71,0,0,0
2024-11-13,4,Cooking Oil,Grocery,45,70.42,0,1,0
2024-12-28,3,Salt,Grocery,52,94.87,1,0,0
2024-11-02,8,Milk,Dairy,38,30.67,0,0,0
2024-04-11,4,Cooking Oil,Grocery,38,52.52,0,0,0
2024-04-09,4,Cooking Oil,Grocery,48,81.51,1,0,0
2024-05-02,5,Toothpaste,Personal Care,67,70.67,0,1,0
2024-05-22,4,Cooking Oil,Grocery,46,59.8,1,0,0
2024-05-24,2,Sugar,Grocery,65,47.42,0,0,0
2024-12-18,0,Rice,Grocery,69,26.06,0,0,0
2024-03-05,3,Salt,Grocery,34,70.61,0,0,0
2024-01-16,1,Wheat Flour,Grocery,63,76.41,0,0,0
2024-12-09,5,Toothpaste,Personal Care,36,58.81,0,0,0
2024-06-06,1,Wheat Flour,Grocery,46,78.34,0,0,0
2024-05-14,4,Cooking Oil,Grocery,41,71.69,0,0,0
2024-09-11,3,Salt,Grocery,35,22.95,1,0,0
2024-01-07,2,Sugar,Grocery,47,56.69,1,0,0
2024-11-06,1,Wheat Flour,Grocery,56,21.38,1,0,0
2024-04-11,9,Tea,Beverage,48,35.26,1,0,0
2024-01-01,0,Rice,Grocery,57,75.88,0,1,1
2024-11-25,9,Tea,Beverage,41,58.91,0,0,0
2024-12-05,0,Rice,Grocery,52,24.15,0,0,0
2024-12-18,4,Cooking Oil,Grocery,24,33.63,1,0,0
2024-01-31,0,Rice,Grocery,50,46.94,0,0,0
2024-05-16,3,Salt,Grocery,45,66.13,1,0,0
2024-07-27,1,Wheat Flour,Grocery,54,89.77,1,0,0
2024-04-11,6,Shampoo,Personal Care,43,97.44,1,0,0
2024-08-15,0,Rice,Grocery,32,78.2,0,0,0
2024-12-26,5,Toothpaste,Personal Care,49,69.7,0,0,0
2024-10-11,2,Sugar,Grocery,60,12.51,0,0,0
2024-11-07,2,Sugar,Grocery,46,93.57,1,0,0
2024-04-22,8,Milk,Dairy,60,76.64,0,0,0
2024-08-19,0,Rice,Grocery,70,97.9,0,0,0
2024-05-26,3,Salt,Grocery,46,89.43,1,0,0
2024-10-04,5,Toothpaste,Personal Care,53,85.88,1,0,0
2024-08-21,5,Toothpaste,Personal Care,53,53.25,1,0,0
2024-06-22,5,Toothpaste,Personal Care,74,48.56,1,0,0
2024-11-10,1,Wheat Flour,Grocery,61,20.78,1,0,0
2024-12-08,2,Sugar,Grocery,58,94.24,1,0,0
2024-08-09,3,Salt,Grocery,72,79.28,1,0,0
2024-10-29,6,Shampoo,Personal Care,25,52.06,1,0,0
2024-07-05,3,Salt,Grocery,65,88.56,0,0,0
2024-03-04,5,Toothpaste,Personal Care,49,94.29,0,0,0
2024-09-12,7,Soap,Personal Care,40,80.26,0,0,0
2024-07-04,2,Sugar,Grocery,40,25.92,0,0,0
2024-10-17,9,Tea,Beverage,46,89.94,1,0,0
2024-05-27,0,Rice,Grocery,40,43.79,1,0,0
2024-04-27,0,Rice,Grocery,55,18.04,0,0,0
2024-11-24,8,Milk,Dairy,41,68.49,1,0,0
2024-07-03,2,Sugar,Grocery,63,20.64,1,0,0
2024-03-03,8,Milk,Dairy,44,13.3,0,0,0
2024-06-27,1,Wheat Flour,Grocery,56,34.14,0,0,0
2024-01-29,9,Tea,Beverage,63,54.86,1,0,0
2024-10-20,9,Tea,Beverage,61,63.68,1,0,0
2024-03-03,4,Cooking Oil,Grocery,51,40.33,1,0,0
2024-12-10,5,Toothpaste,Personal Care,39,69.61,0,0,0
2024-08-10,2,Sugar,Grocery,57,58.18,0,0,0
2024-04-03,4,Cooking Oil,Grocery,40,87.15,0,0,0
2024-11-06,2,Sugar,Grocery,43,69.44,1,0,0
2024-08-07,9,Tea,Beverage,45,67.13,1,0,0
2024-11-15,3,Salt,Grocery,66,31.76,0,1,0
2024-05-09,0,Rice,Grocery,39,97.58,0,0,0
2024-10-29,2,Sugar,Grocery,59,94.48,1,0,0
2024-10-27,8,Milk,Dairy,57,37.39,1,0,0
2024-09-22,6,Shampoo,Personal Care,64,91.7,0,0,0
2024-02-09,2,Sugar,Grocery,28,67.96,0,0,0
2024-03-29,6,Shampoo,Personal Care,61,96.1,1,0,0
2024-04-18,2,Sugar,Grocery,60,64.26,0,0,0
2024-05-02,4,Cooking Oil,Grocery,57,44.93,1,0,0
2024-10-17,7,Soap,Personal Care,43,91.15,0,0,0
2024-03-17,0,Rice,Grocery,31,65.76,1,0,0
2024-01-01,8,Milk,Dairy,53,48.88,1,0,0
2024-12-30,9,Tea,Beverage,42,78.47,1,0,0
2024-11-13,8,Milk,Dairy,37,95.12,1,0,0
2024-08-03,7,Soap,Personal Care,57,40.13,1,0,0
2024-11-30,5,Toothpaste,Personal Care,56,31.53,0,0,0
2024-05-24,4,Cooking Oil,Grocery,78,73.19,0,0,0
2024-12-25,4,Cooking Oil,Grocery,47,62.73,0,0,0
2024-02-15,0,Rice,Grocery,48,26.66,1,0,0
2024-06-12,8,Milk,Dairy,41,64.75,0,0,0
2024-12-25,6,Shampoo,Personal Care,63,17.47,1,0,0
2024-03-05,1,Wheat Flour,Grocery,47,12.7,1,0,0
2024-03-30,9,Tea,Beverage,42,98.32,0,0,0
2024-08-19,4,Cooking Oil,Grocery,67,45.44,1,0,0
2024-10-10,7,Soap,Personal Care,31,24.78,0,0,0
2024-02-03,1,Wheat Flour,Grocery,45,83.49,1,0,0
2024-11-04,6,Shampoo,Personal Care,49,38.55,1,0,0
2024-02-08,2,Sugar,Grocery,88,16.04,1,0,0
2024-07-04,0,Rice,Grocery,26,31.63,1,0,0
2024-09-19,3,Salt,Grocery,49,32.12,1,0,0
2024-01-19,1,Wheat Flour,Grocery,51,79.88,1,0,0
2024-03-24,1,Wheat Flour,Grocery,40,29.22,1,0,0
2024-05-12,1,Wheat Flour,Grocery,60,24.67,1,0,0
2024-07-23,9,Tea,Beverage,55,43.9,1,0,0
2024-05-06,8,Milk,Dairy,50,29.88,0,0,0
2024-09-06,8,Milk,Dairy,58,14.39,1,0,0
2024-04-29,5,Toothpaste,Personal Care,59,15.23,0,0,0
2024-07-02,0,Rice,Grocery,59,81.3,1,0,0
2024-11-30,7,Soap,Personal Care,15,75.58,1,0,0
2024-07-15,8,Milk,Dairy,47,41.49,1,0,0
2024-01-13,5,Toothpaste,Personal Care,65,36.42,1,0,0
2024-05-21,0,Rice,Grocery,42,68.97,0,0,0
2024-01-26,4,Cooking Oil,Grocery,45,56.26,0,0,0
2024-06-25,6,Shampoo,Personal Care,50,34.77,0,0,0
2024-11-19,4,Cooking Oil,Grocery,52,67.74,0,0,0
2024-08-16,4,Cooking Oil,Grocery,61,66.12,0,0,0
2024-12-23,9,Tea,Beverage,47,72.39,0,0,0
2024-12-02,9,Tea,Beverage,17,77.17,1,0,0
2024-04-19,8,Milk,Dairy,43,52.8,0,0,0
2024-09-15,6,Shampoo,Personal Care,53,93.59,0,0,0
2024-07-10,7,Soap,Personal Care,48,88.76,1,0,0
2024-04-26,7,Soap,Personal Care,37,38.2,1,0,0
2024-03-18,3,Salt,Grocery,46,47.27,0,0,0
2024-11-30,0,Rice,Grocery,59,47.35,0,0,0
2024-11-12,3,Salt,Grocery,56,16.03,0,0,0
2024-03-18,2,Sugar,Grocery,29,43.1,0,0,0
2024-01-05,9,Tea,Beverage,55,78.0,1,0,0
2024-10-27,4,Cooking Oil,Grocery,66,52.94,0,0,0
2024-01-29,4,Cooking Oil,Grocery,38,11.81,0,0,0
2024-07-24,7,Soap,Personal Care,37,71.43,1,0,0
2024-10-12,3,Salt,Grocery,55,88.6,1,1,0
2024-02-09,4,Cooking Oil,Grocery,64,12.44,1,0,0
2024-12-18,5,Toothpaste,Personal Care,65,20.97,1,0,0
2024-02-02,6,Shampoo,Personal Care,55,28.15,0,0,0
2024-08-07,2,Sugar,Grocery,44,81.45,0,0,0
2024-12-09,8,Milk,Dairy,53,92.32,1,0,0
2024-03-26,2,Sugar,Grocery,28,72.61,0,0,0
2024-10-01,2,Sugar,Grocery,63,22.25,0,0,0
2024-10-20,0,Rice,Grocery,44,70.22,1,0,0
2024-08-20,4,Cooking Oil,Grocery,38,55.42,1,0,0
2024-08-31,1,Wheat Flour,Grocery,65,38.16,1,0,0
2024-03-10,7,Soap,Personal Care,39,34.73,0,0,0
2024-07-27,0,Rice,Grocery,41,46.7,0,0,0
2024-09-25,4,Cooking Oil,Grocery,41,66.08,0,0,0
2024-08-05,6,Shampoo,Personal Care,54,89.6,1,0,0
2024-08-13,3,Salt,Grocery,57,31.29,1,0,0
2024-02-27,2,Sugar,Grocery,49,65.63,0,0,0
2024-12-12,0,Rice,Grocery,42,89.13,0,0,0
2024-01-01,9,Tea,Beverage,21,36.21,1,0,0
2024-05-06,1,Wheat Flour,Grocery,47,14.04,0,0,0
2024-06-21,0,Rice,Grocery,67,83.32,0,0,0
2024-08-26,3,Salt,Grocery,67,30.45,0,0,0
2024-01-05,5,Toothpaste,Personal Care,73,48.48,0,0,0
2024-07-26,0,Rice,Grocery,67,44.51,0,0,0
2024-09-13,7,Soap,Personal Care,35,43.78,1,0,0
2024-01-15,1,Wheat Flour,Grocery,40,67.37,1,0,0
2024-04-12,0,Rice,Grocery,51,10.5,1,0,0
2024-05-21,8,Milk,Dairy,94,42.12,0,0,0
2024-06-02,5,Toothpaste,Personal Care,18,99.61,1,0,0
2024-11-05,4,Cooking Oil,Grocery,47,50.21,0,0,0
2024-06-28,8,Milk,Dairy,84,47.01,0,0,0
2024-12-12,3,Salt,Grocery,60,93.18,0,0,0
2024-11-27,9,Tea,Beverage,27,99.9,0,0,0
2024-12-09,0,Rice,Grocery,48,31.34,1,0,0
2024-02-19,4,Cooking Oil,Grocery,71,72.64,0,0,0
2024-03-28,1,Wheat Flour,Grocery,77,80.71,0,0,0
2024-08-12,6,Shampoo,Personal Care,19,76.34,1,0,0
2024-03-15,6,Shampoo,Personal Care,47,25.62,0,0,0
2024-05-27,5,Toothpaste,Personal Care,47,51.78,1,0,0
2024-09-06,0,Rice,Grocery,55,13.58,0,0,0
2024-11-29,3,Salt,Grocery,6,71.08,1,0,0
2024-05-23,3,Salt,Grocery,45,10.18,0,0,0
2024-07-16,1,Wheat Flour,Grocery,50,45.94,1,0,0
2024-05-15,7,Soap,Personal Care,36,33.78,0,0,0
2024-09-12,3,Salt,Grocery,41,61.25,0,0,0
2024-07-10,1,Wheat Flour,Grocery,48,63.61,0,0,0
2024-08-24,4,Cooking Oil,Grocery,4,35.08,0,0,0
2024-05-01,8,Milk,Dairy,50,96.65,1,0,0
2024-01-02,3,Salt,Grocery,46,56.28,1,0,0
2024-12-28,8,Milk,Dairy,40,43.87,0,0,0
2024-01-25,0,Rice,Grocery,43,50.55,1,0,0
2024-11-05,2,Sugar,Grocery,44,89.42,1,0,0
2024-10-17,5,Toothpaste,Personal Care,40,26.82,0,0,0
2024-04-07,3,Salt,Grocery,66,91.65,1,0,0
2024-05-04,7,Soap,Personal Care,50,24.55,0,0,0
2024-04-07,7,Soap,Personal Care,48,44.24,1,0,0
2024-07-18,0,Rice,Grocery,60,12.27,1,0,0
2024-08-28,5,Toothpaste,Personal Care,20,34.61,1,0,0
2024-03-30,1,Wheat Flour,Grocery,55,78.35,1,0,0
2024-01-28,5,Toothpaste,Personal Care,46,77.34,1,0,0
2024-08-14,1,Wheat Flour,Grocery,41,33.62,1,0,0
2024-02-03,6,Shampoo,Personal Care,62,91.58,0,0,0
2024-05-22,0,Rice,Grocery,57,37.7,1,0,0
2024-11-20,3,Salt,Grocery,55,85.82,0,0,0
2024-04-19,4,Cooking Oil,Grocery,81,54.0,1,0,0
2024-07-16,5,Toothpaste,Personal Care,36,62.05,1,0,0
2024-10-15,2,Sugar,Grocery,65,68.28,1,0,0
2024-10-08,4,Cooking Oil,Grocery,58,68.29,1,0,0
2024-05-19,9,Tea,Beverage,85,43.16,1,0,0
2024-09-11,5,Toothpaste,Personal Care,36,22.72,1,0,0
2024-01-03,0,Rice,Grocery,62,38.05,1,0,0
2024-06-19,4,Cooking Oil,Grocery,27,85.68,1,0,0
2024-09-21,8,Milk,Dairy,64,23.19,0,0,0
2024-02-20,6,Shampoo,Personal Care,49,17.29,0,0,0
2024-10-22,0,Rice,Grocery,94,83.65,1,0,0
2024-02-29,4,Cooking Oil,Grocery,57,69.28,0,0,0
2024-02-15,3,Salt,Grocery,59,69.29,1,0,0
2024-05-29,0,Rice,Grocery,75,90.02,1,0,0
2024-03-01,4,Cooking Oil,Grocery,53,49.48,0,0,0
2024-05-29,3,Salt,Grocery,55,74.48,1,0,0
2024-07-11,0,Rice,Grocery,46,82.87,0,0,0
2024-10-11,0,Rice,Grocery,60,97.11,0,0,0
2024-11-04,0,Rice,Grocery,54,65.4,0,0,0
2024-08-17,8,Milk,Dairy,69,89.67,0,0,0
2024-09-04,1,Wheat Flour,Grocery,42,67.52,0,0,0
2024-12-28,6,Shampoo,Personal Care,70,96.65,1,0,0
2024-06-02,0,Rice,Grocery,44,73.67,0,0,0
2024-04-15,9,Tea,Beverage,46,87.18,1,0,0
2024-03-25,1,Wheat Flour,Grocery,37,28.36,0,1,0
2024-04-19,6,Shampoo,Personal Care,66,65.86,1,0,0
2024-07-10,3,Salt,Grocery,72,17.22,0,0,0
2024-09-03,0,Rice,Grocery,64,24.7,0,0,0
2024-05-27,4,Cooking Oil,Grocery,40,43.26,1,0,0
2024-06-12,6,Shampoo,Personal Care,49,31.37,0,0,0
2024-01-30,4,Cooking Oil,Grocery,63,42.05,0,0,0
2024-12-01,7,Soap,Personal Care,50,14.2,0,0,1
2024-11-29,6,Shampoo,Personal Care,46,40.32,1,0,0
2024-03-15,5,Toothpaste,Personal Care,54,37.42,1,0,0
2024-07-05,9,Tea,Beverage,35,58.72,0,0,0
2024-07-14,7,Soap,Personal Care,18,10.38,1,0,0
2024-10-11,4,Cooking Oil,Grocery,82,60.15,1,0,0
2024-06-03,5,Toothpaste,Personal Care,36,70.1,0,0,0
2024-02-19,3,Salt,Grocery,67,97.22,0,0,0
2024-01-08,5,Toothpaste,Personal Care,28,58.22,0,0,0
2024-09-07,3,Salt,Grocery,72,26.94,1,0,0
2024-11-30,6,Shampoo,Personal Care,51,60.43,1,0,0
2024-03-20,0,Rice,Grocery,60,13.46,1,0,0
2024-01-06,2,Sugar,Grocery,63,82.33,0,0,0
2024-06-25,1,Wheat Flour,Grocery,44,47.77,0,0,0
2024-03-18,4,Cooking Oil,Grocery,58,79.24,0,0,0
2024-01-03,8,Milk,Dairy,43,35.28,0,0,0
2024-10-14,7,Soap,Personal Care,75,41.26,1,0,0
2024-01-04,4,Cooking Oil,Grocery,65,79.41,0,0,0
2024-09-10,6,Shampoo,Personal Care,46,90.62,1,0,0
2024-04-27,2,Sugar,Grocery,13,66.94,0,0,0
2024-05-01,7,Soap,Personal Care,25,52.64,0,0,0
2024-09-01,5,Toothpaste,Personal Care,65,14.6,1,0,0
2024-04-06,1,Wheat Flour,Grocery,49,21.36,1,0,0
2024-01-21,1,Wheat Flour,Grocery,42,83.97,0,0,0
2024-01-30,5,Toothpaste,Personal Care,78,98.79,1,0,0
2024-04-14,0,Rice,Grocery,48,17.22,1,0,0
2024-06-12,2,Sugar,Grocery,57,14.52,0,0,0
2024-12-07,9,Tea,Beverage,45,38.05,1,0,0
2024-01-18,7,Soap,Personal Care,54,82.31,1,0,0
2024-10-10,0,Rice,Grocery,51,92.87,1,0,0
2024-05-24,9,Tea,Beverage,51,20.55,0,0,0
2024-10-29,8,Milk,Dairy,49,18.82,1,0,0
2024-02-15,2,Sugar,Grocery,55,82.59,1,0,0
2024-02-15,7,Soap,Personal Care,53,61.12,0,0,0
2024-06-07,0,Rice,Grocery,49,37.22,1,0,0
2024-01-07,5,Toothpaste,Personal Care,48,32.66,0,0,0
2024-04-07,4,Cooking Oil,Grocery,60,19.99,0,0,0
2024-12-25,1,Wheat Flour,Grocery,15,22.77,1,0,0
2024-08-01,4,Cooking Oil,Grocery,52,17.01,0,0,0
2024-01-07,3,Salt,Grocery,56,73.27,0,0,0
2024-04-09,9,Tea,Beverage,53,91.87,1,0,0
2024-01-18,2,Sugar,Grocery,54,16.41,1,0,0
2024-07-09,1,Wheat Flour,Grocery,77,40.43,0,0,0
2024-02-07,8,Milk,Dairy,77,11.18,1,0,0
2024-07-31,1,Wheat Flour,Grocery,69,46.31,0,0,0
2024-10-05,2,Sugar,Grocery,30,40.37,0,0,0
2024-03-31,9,Tea,Beverage,44,17.36,1,0,0
2024-08-10,8,Milk,Dairy,50,33.3,0,0,0
2024-01-17,2,Sugar,Grocery,71,55.28,0,0,0
2024-05-23,9,Tea,Beverage,56,15.2,0,0,0
2024-11-24,1,Wheat Flour,Grocery,71,64.38,0,0,0
2024-08-18,9,Tea,Beverage,38,98.47,0,0,0
2024-04-24,4,Cooking Oil,Grocery,62,38.93,0,0,0
2024-08-06,3,Salt,Grocery,53,33.14,0,0,0
2024-05-25,4,Cooking Oil,Grocery,45,81.35,1,0,0
2024-07-17,7,Soap,Personal Care,34,61.8,0,0,0
2024-08-24,3,Salt,Grocery,26,96.59,1,0,0
2024-05-20,3,Salt,Grocery,60,48.48,0,0,0
2024-10-14,9,Tea,Beverage,33,34.12,0,1,0
2024-03-20,1,Wheat Flour,Grocery,42,91.16,0,0,0
2024-03-04,2,Sugar,Grocery,65,28.53,0,0,0
2024-02-12,1,Wheat Flour,Grocery,47,57.31,0,0,0
2024-08-15,1,Wheat Flour,Grocery,7,35.37,0,0,0
2024-01-07,1,Wheat Flour,Grocery,43,40.39,0,0,0
2024-09-08,6,Shampoo,Personal Care,54,65.65,0,0,0
2024-06-15,4,Cooking Oil,Grocery,54,23.54,1,0,0
2024-06-19,8,Milk,Dairy,21,93.93,1,0,0
2024-08-29,3,Salt,Grocery,64,17.97,0,0,0
2024-06-23,7,Soap,Personal Care,58,46.02,0,0,0
2024-03-20,5,Toothpaste,Personal Care,73,56.66,0,0,0
2024-02-04,3,Salt,Grocery,37,76.96,1,0,0
2024-12-24,4,Cooking Oil,Grocery,18,50.42,0,0,0
2024-08-21,2,Sugar,Grocery,27,44.74,1,0,0
2024-01-01,7,Soap,Personal Care,58,26.51,1,0,1
2024-04-11,7,Soap,Personal Care,39,39.82,0,0,0
2024-03-08,8,Milk,Dairy,38,53.73,0,0,0
2024-03-04,3,Salt,Grocery,53,20.07,1,0,0
2024-02-26,3,Salt,Grocery,39,81.78,0,0,0
2024-07-12,8,Milk,Dairy,52,30.41,1,0,0
2024-09-06,2,Sugar,Grocery,23,16.93,1,0,0
2024-08-02,7,Soap,Personal Care,62,24.02,1,0,0
2024-12-14,5,Toothpaste,Personal Care,45,49.56,1,0,0
2024-12-04,9,Tea,Beverage,37,49.42,0,0,0
2024-04-18,4,Cooking Oil,Grocery,48,44.7,1,0,0
2024-05-11,3,Salt,Grocery,76,72.51,1,0,0
2024-03-30,2,Sugar,Grocery,72,15.88,1,0,0
2024-07-02,8,Milk,Dairy,59,40.85,1,0,0
2024-01-20,5,Toothpaste,Personal Care,36,59.46,0,0,0
2024-04-13,2,Sugar,Grocery,54,64.71,0,0,0
2024-04-19,9,Tea,Beverage,48,58.87,0,0,0
2024-03-06,2,Sugar,Grocery,74,19.59,1,0,0
2024-12-16,3,Salt,Grocery,51,84.04,0,0,0
2024-09-06,7,Soap,Personal Care,57,27.32,0,0,0
2024-03-31,5,Toothpaste,Personal Care,37,60.51,0,0,0
2024-03-23,9,Tea,Beverage,30,94.36,1,0,0
2024-11-19,0,Rice,Grocery,43,33.07,1,0,0
2024-12-28,0,Rice,Grocery,57,38.88,0,0,0
2024-06-18,3,Salt,Grocery,47,98.52,1,0,0
2024-05-18,9,Tea,Beverage,39,64.61,1,0,0
2024-11-26,8,Milk,Dairy,41,12.07,1,0,0
2024-01-24,6,Shampoo,Personal Care,48,47.33,1,0,0
2024-08-28,4,Cooking Oil,Grocery,54,71.9,1,0,0
2024-10-10,5,Toothpaste,Personal Care,38,52.28,1,0,0
2024-03-19,5,Toothpaste,Personal Care,36,52.84,0,0,0
2024-08-20,7,Soap,Personal Care,69,43.14,0,0,0
2024-05-08,5,Toothpaste,Personal Care,33,68.92,1,0,0
2024-06-19,9,Tea,Beverage,44,20.68,1,0,0
2024-02-27,7,Soap,Personal Care,39,17.07,1,0,0
2024-01-08,3,Salt,Grocery,61,75.54,0,0,0
2024-10-19,3,Salt,Grocery,35,60.41,0,0,0
2024-06-06,5,Toothpaste,Personal Care,34,21.67,0,0,0
2024-02-10,7,Soap,Personal Care,31,90.34,0,0,0
2024-08-30,6,Shampoo,Personal Care,40,16.12,1,0,0
2024-08-17,5,Toothpaste,Personal Care,45,79.22,0,0,0
2024-09-28,8,Milk,Dairy,59,21.4,0,0,0
2024-12-21,9,Tea,Beverage,64,33.16,0,0,0
2024-06-11,3,Salt,Grocery,39,91.76,1,0,0
2024-10-24,9,Tea,Beverage,31,16.55,1,0,0
2024-06-18,9,Tea,Beverage,26,84.12,0,0,0
2024-06-04,3,Salt,Grocery,32,92.92,1,0,0
2024-01-22,2,Sugar,Grocery,54,77.14,1,0,0
2024-01-18,0,Rice,Grocery,47,96.51,1,1,0
2024-03-21,8,Milk,Dairy,45,65.35,1,0,0
2024-03-24,4,Cooking Oil,Grocery,53,36.78,1,0,0
2024-12-02,5,Toothpaste,Personal Care,51,69.74,0,0,0
2024-08-02,8,Milk,Dairy,37,43.96,1,0,0
2024-10-03,5,Toothpaste,Personal Care,49,41.56,1,0,0
2024-06-08,7,Soap,Personal Care,75,85.44,0,0,0
2024-09-30,8,Milk,Dairy,41,56.1,1,0,0
2024-10-13,6,Shampoo,Personal Care,50,79.72,1,0,0
2024-04-13,3,Salt,Grocery,57,37.84,0,0,0
2024-05-10,9,Tea,Beverage,53,55.8,0,1,0
2024-07-01,5,Toothpaste,Personal Care,64,55.03,1,0,0
2024-04-04,2,Sugar,Grocery,34,89.37,0,0,0
2024-12-14,4,Cooking Oil,Grocery,64,61.15,1,0,0
2024-05-18,5,Toothpaste,Personal Care,53,88.97,1,0,0
2024-10-15,3,Salt,Grocery,57,97.2,1,0,0
2024-08-31,7,Soap,Personal Care,63,75.43,1,0,0
2024-09-13,6,Shampoo,Personal Care,63,12.53,1,0,0
2024-03-09,3,Salt,Grocery,26,34.54,1,0,0
2024-01-07,4,Cooking Oil,Grocery,53,96.62,1,0,0
2024-04-17,8,Milk,Dairy,48,24.4,1,0,0
2024-06-03,6,Shampoo,Personal Care,44,11.72,1,0,0
2024-03-30,6,Shampoo,Personal Care,51,94.31,1,0,0
2024-08-03,3,Salt,Grocery,54,44.35,1,0,0
2024-05-09,4,Cooking Oil,Grocery,60,76.77,0,0,0
2024-10-29,0,Rice,Grocery,45,55.28,1,0,0
2024-03-08,9,Tea,Beverage,45,33.11,1,0,0
2024-05-17,9,Tea,Beverage,47,77.35,1,0,0
2024-06-20,4,Cooking Oil,Grocery,50,74.33,1,0,0
2024-02-10,9,Tea,Beverage,65,44.17,1,0,0
2024-03-21,0,Rice,Grocery,29,41.47,0,0,0
2024-10-20,4,Cooking Oil,Grocery,22,44.56,0,0,0
2024-03-15,7,Soap,Personal Care,38,72.55,0,0,0
2024-07-21,0,Rice,Grocery,68,11.25,0,0,0
2024-12-15,6,Shampoo,Personal Care,41,42.21,0,0,0
2024-10-06,2,Sugar,Grocery,51,63.18,0,0,0
2024-08-06,9,Tea,Beverage,47,61.21,1,0,0
2024-04-10,8,Milk,Dairy,51,19.38,1,0,0
2024-06-03,3,Salt,Grocery,42,63.94,1,0,0
2024-05-03,5,Toothpaste,Personal Care,44,51.37,0,0,0
2024-02-29,0,Rice,Grocery,76,17.35,1,0,0
2024-02-01,3,Salt,Grocery,25,53.3,1,0,1
2024-05-16,4,Cooking Oil,Grocery,30,11.36,0,1,0
2024-06-30,9,Tea,Beverage,19,17.34,0,0,0
2024-10-18,9,Tea,Beverage,47,95.97,0,0,0
2024-12-23,5,Toothpaste,Personal Care,43,97.57,0,0,0
2024-12-12,4,Cooking Oil,Grocery,50,59.4,1,0,0
2024-05-29,1,Wheat Flour,Grocery,66,62.09,0,0,0
2024-07-21,2,Sugar,Grocery,66,93.95,0,0,0
2024-09-12,4,Cooking Oil,Grocery,57,70.69,0,0,0
2024-02-21,6,Shampoo,Personal Care,62,72.77,1,0,0
2024-07-25,6,Shampoo,Personal Care,65,71.0,1,0,0
2024-05-20,5,Toothpaste,Personal Care,38,15.76,0,0,0
2024-04-04,5,Toothpaste,Personal Care,88,90.12,0,0,0
2024-04-26,9,Tea,Beverage,52,91.89,1,0,0
2024-11-28,2,Sugar,Grocery,16,92.24,0,0,0
2024-09-28,7,Soap,Personal Care,46,75.04,0,0,0
2024-07-06,4,Cooking Oil,Grocery,33,37.7,1,0,0
2024-04-17,0,Rice,Grocery,24,70.94,0,1,0
2024-11-14,4,Cooking Oil,Grocery,44,96.61,1,0,0
2024-11-09,8,Milk,Dairy,49,89.04,0,0,0
2024-06-13,1,Wheat Flour,Grocery,33,45.29,0,0,0
2024-02-17,3,Salt,Grocery,65,81.89,0,0,0
2024-08-10,9,Tea,Beverage,61,14.75,1,1,0
2024-05-19,8,Milk,Dairy,66,34.2,0,0,0
2024-08-14,2,Sugar,Grocery,42,50.42,1,0,0
2024-09-07,6,Shampoo,Personal Care,69,39.41,0,0,0
2024-05-01,4,Cooking Oil,Grocery,25,15.91,0,0,0
2024-01-19,7,Soap,Personal Care,50,90.6,0,0,0
2024-06-23,5,Toothpaste,Personal Care,56,41.12,0,0,0
2024-06-26,6,Shampoo,Personal Care,6,40.1,1,0,0
2024-06-19,7,Soap,Personal Care,43,44.61,0,1,0
2024-07-03,3,Salt,Grocery,60,10.0,1,0,0
2024-02-07,4,Cooking Oil,Grocery,46,22.68,0,0,0
2024-11-09,3,Salt,Grocery,24,69.73,1,0,0
2024-09-04,8,Milk,Dairy,48,13.6,0,0,0
2024-04-28,7,Soap,Personal Care,32,89.21,1,0,0
